gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
1224495329,,,,CC_BY_NC_4_0,2024-05-24T09:20:00Z,"Museum of Comparative Zoology, Harvard University",http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:176612,President and Fellows of Harvard College,,b4640710-8e03-11d8-b956-b8a03c50a862,,,MCZ,Ent,,"Museum of Comparative Zoology, Harvard University",PRESERVED_SPECIMEN,,,"{\age class\"":\""adult\"", \""collection\"":\""A. G. Weeks Collection\"", \""sex\"":\""Male\""}""",MCZ:Ent:176612,176612,,[no agent data],,1.0,,,MALE,Adult,,,,,,,,verified by MCZ collection,PRESENT,whole animal (pinned),in collection,,,,,additional number=Unknown:113,age class: adult; collection: A. G. Weeks Collection; sex: Male,,,,,,,,,,,,,,,,,,,,,,[no verbatim date data],,,,,,,,,http://vocab.getty.edu/tgn/1003539,Asia: India: Meghalaya,ASIA,,,,IN,Meghalaya,,,Khasia Hills,Khasias,,,,,,,,25.51983,91.33333,152658.0,1e-05,,decimal degrees,,,,,Taylor Tai,,GEOLocate,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,[no agent data],,,,,,,,11804786,,,,,,Papilio slateri slateri,,,,,,,Animalia Arthropoda Hexapoda Insecta Pterygota Lepidoptera Glossata Heteroneura Papilionoidea Papilionidae Papilioninae Papilionini Papilio slateri slateri,Animalia,Arthropoda,Insecta,Lepidoptera,,Papilionidae,Papilioninae,,,Papilio,Papilio,,,slateri,slateri,,SUBSPECIES,,,ICZN,ACCEPTED,,,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,US,2024-08-28T04:14:02.897Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,True,False,11804786,11804786,1,54.0,216.0,797,9417,10175914,,4692124,Papilio slateri,Papilio slateri slateri,"Papilio slateri slateri Hewitson, 1859",,EML,2024-08-28T04:14:02.897Z,2024-08-28T03:22:19.487Z,True,,,False,ASIA,NORTH_AMERICA,IND,India,IND.22_1,Meghalaya,IND.22.10_1,West Khasi Hills,IND.22.10.1_1,Nongstoin,
1060843613,,,,CC_BY_NC_4_0,2024-05-24T09:18:57Z,"Museum of Comparative Zoology, Harvard University",http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:176997,President and Fellows of Harvard College,,b4640710-8e03-11d8-b956-b8a03c50a862,,,MCZ,Ent,,"Museum of Comparative Zoology, Harvard University",PRESERVED_SPECIMEN,,,"{\age class\"":\""adult\"", \""collection\"":\""C. J. Paine Collection\"", \""sex\"":\""Male\""}""",MCZ:Ent:176997,176997,,[no agent data],,1.0,,,MALE,Adult,,,,,,,,verified by MCZ collection,PRESENT,whole animal (pinned),in collection,,,,,,age class: adult; collection: C. J. Paine Collection; sex: Male,,,,,,,,,,,,,,,,,,,,,,[no verbatim date data],,,,,,,,,http://vocab.getty.edu/tgn/7000198,Asia: India,ASIA,,,,IN,,,,Malabar Coast,Malabar Coast,,,,,,,,10.0,76.25,301.0,1e-05,,decimal degrees,,"POLYGON ((76.549605 8.108168,77.560347 8.010268,77.483443 8.488663,76.901167 10.244646,76.022261 11.89422,75.571821 13.587252,74.912642 14.833293,74.352339 15.300073,74.011763 15.130454,73.934859 14.80143,74.561079 12.581363,74.956587 12.023195,76.516646 8.216919,76.549605 8.108168))",EPSG:4326,,Whit Farnum,,GEOLocate,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,[no agent data],,,,,,,,10812865,,,,,,Papilio polytes romulus,,,,,,,Animalia Arthropoda Hexapoda Insecta Pterygota Lepidoptera Glossata Heteroneura Papilionoidea Papilionidae Papilioninae Papilionini Papilio polytes romulus,Animalia,Arthropoda,Insecta,Lepidoptera,,Papilionidae,Papilioninae,,,Papilio,Papilio,,,polytes,romulus,,SUBSPECIES,,,ICZN,ACCEPTED,,,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,US,2024-08-28T04:14:02.904Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,True,False,10812865,10812865,1,54.0,216.0,797,9417,10175914,,1938088,Papilio polytes,Papilio polytes romulus,"Papilio polytes romulus Cramer, [1775]",,EML,2024-08-28T04:14:02.904Z,2024-08-28T03:22:19.487Z,True,,,False,ASIA,NORTH_AMERICA,IND,India,IND.17_1,Kerala,IND.17.2_1,Ernakulam,IND.17.2.3_1,Ernakulam,
1337838055,,,,CC_BY_NC_4_0,2024-05-24T09:20:46Z,"Museum of Comparative Zoology, Harvard University",http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:180682,President and Fellows of Harvard College,,b4640710-8e03-11d8-b956-b8a03c50a862,,,MCZ,Ent,,"Museum of Comparative Zoology, Harvard University",PRESERVED_SPECIMEN,,,"{\age class\"":\""adult\"", \""collection\"":\""J. E. Friedel Collection\"", \""date emerged\"":\""6.1982 ex pupa\"", \""sex\"":\""Male\""}""",MCZ:Ent:180682,180682,,[no agent data],,1.0,,,MALE,Adult,,,,,,,,verified by MCZ collection,PRESENT,whole animal (pinned),in collection,,,,,collection number=1-25-6,age class: adult; collection: J. E. Friedel Collection; date emerged: 6.1982 ex pupa; sex: Male,,,,,,,,,,,,,,,1982-06-01/1982-06-30,,152.0,181.0,1982.0,6.0,,6.1982,,,,,,,,,http://vocab.getty.edu/tgn/7005694,North America: Canada: Alberta,NORTH_AMERICA,,,,CA,Alberta,,,[no specific locality data],"Alberta, CANADA",,,,,,,,54.39637,-115.12631,697221.0,1e-05,,decimal degrees,,,,,Hannah Kernen,,GEOLocate,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,[no agent data],,,,,,,,1937816,,,,,,"Papilio polyxenes Fabricius, 1775",,,,,,,Animalia Arthropoda Hexapoda Insecta Pterygota Lepidoptera Glossata Heteroneura Papilionoidea Papilionidae Papilioninae Papilionini Papilio polyxenes,Animalia,Arthropoda,Insecta,Lepidoptera,,Papilionidae,Papilioninae,,,Papilio,Papilio,,,polyxenes,,,SPECIES,,,ICZN,ACCEPTED,,,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,US,2024-08-28T04:14:02.397Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,True,False,1937816,1937816,1,54.0,216.0,797,9417,10175914,,1937816,Papilio polyxenes,"Papilio polyxenes Fabricius, 1775","Papilio polyxenes (Stoll, 1782)",,EML,2024-08-28T04:14:02.397Z,2024-08-28T03:22:19.487Z,True,,,False,NORTH_AMERICA,NORTH_AMERICA,CAN,Canada,CAN.1_1,Alberta,CAN.1.4_1,Division No. 13,CAN.1.4.39_1,Woodlands County,LC
1148965293,,,,CC_BY_NC_4_0,2024-05-24T09:20:13Z,"Museum of Comparative Zoology, Harvard University",http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:180709,President and Fellows of Harvard College,,b4640710-8e03-11d8-b956-b8a03c50a862,,,MCZ,Ent,,"Museum of Comparative Zoology, Harvard University",PRESERVED_SPECIMEN,,,"{\age class\"":\""adult\"", \""sex\"":\""Male\""}""",MCZ:Ent:180709,180709,,D. M. Suk,,1.0,,,MALE,Adult,,,,,,,,verified by MCZ collection,PRESENT,whole animal (pinned),in collection,,,,,"additional number=MCZ Butterfly Exhibit, 2000:24.11",age class: adult; sex: Male,,,,,,,,,,,,,,,1936-08-03,,216.0,216.0,1936.0,8.0,3.0,VIII.3.1936,,,,,,,,,,Asia: North Korea/South Korea,ASIA,,,,ZZ,,,,western Korea,Western; Korea,,,,,,,,38.37108,126.45313,616804.0,1e-05,,decimal degrees,,,,,Evan Hoki,,GEOLocate,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,[no agent data],,,,,,,,1937819,,,,,,"Papilio xuthus Linnaeus, 1767",,,,,,,Animalia Arthropoda Hexapoda Insecta Pterygota Lepidoptera Glossata Heteroneura Papilionoidea Papilionidae Papilioninae Papilionini Papilio xuthus,Animalia,Arthropoda,Insecta,Lepidoptera,,Papilionidae,Papilioninae,,,Papilio,Papilio,,,xuthus,,,SPECIES,,,ICZN,ACCEPTED,,,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,US,2024-08-28T04:17:53.081Z,,,,,,COUNTRY_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,True,True,1937819,1937819,1,54.0,216.0,797,9417,10175914,,1937819,Papilio xuthus,"Papilio xuthus Linnaeus, 1767","Papilio xuthus Linnaeus, 1767",,EML,2024-08-28T04:17:53.081Z,2024-08-28T03:22:19.487Z,True,,,False,,NORTH_AMERICA,PRK,North Korea,PRK.4_1,Hwanghae-bukto,PRK.4.5_1,P'yŏngsan,,,NE
1337838148,,,,CC_BY_NC_4_0,2024-05-24T09:20:42Z,"Museum of Comparative Zoology, Harvard University",http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:180907,President and Fellows of Harvard College,,b4640710-8e03-11d8-b956-b8a03c50a862,,,MCZ,Ent,,"Museum of Comparative Zoology, Harvard University",PRESERVED_SPECIMEN,,,"{\age class\"":\""adult\"", \""collection\"":\""J. E. Friedel Collection\"", \""sex\"":\""Male\""}""",MCZ:Ent:180907,180907,,[no agent data],,1.0,,,MALE,Adult,,,,,,,,verified by MCZ collection,PRESENT,whole animal (pinned),in collection,,,,,collection number=7-5-3,age class: adult; collection: J. E. Friedel Collection; sex: Male,,,,,,,,,,,,,,,1979-03-01/1979-03-31,,60.0,90.0,1979.0,3.0,,3/1979,,,,,,,,,http://vocab.getty.edu/tgn/1001446,South America: Ecuador: Napo,SOUTH_AMERICA,,,,EC,Napo,,,Rio Latas,"Rio Latas,Napo; E. Ecuador c. 600m",600-600 m,,,,,,,-0.23807,-78.96759,3459.0,1e-05,,decimal degrees,,,,,Toby Shaya,,GEOLocate,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,[no agent data],,,,,,,,1937544,,,,,,"Mimoides xynias (Hewitson, 1875)",,,,,,,Animalia Arthropoda Hexapoda Insecta Pterygota Lepidoptera Glossata Heteroneura Papilionoidea Papilionidae Papilioninae Leptocircini Mimoides xynias trapeza,Animalia,Arthropoda,Insecta,Lepidoptera,,Papilionidae,Papilioninae,,,Mimoides,Mimoides,,,xynias,,,SPECIES,,,ICZN,ACCEPTED,,,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,US,2024-08-28T04:17:52.179Z,600.0,0.0,,,,TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage;StillImage,True,False,1937544,1937544,1,54.0,216.0,797,9417,1937519,,1937544,Mimoides xynias,"Mimoides xynias (Hewitson, 1875)","Mimoides xynias trapeza (Rothschild & Jordan, 1906)",,EML,2024-08-28T04:17:52.179Z,2024-08-28T03:22:19.487Z,True,,,False,LATIN_AMERICA,NORTH_AMERICA,ECU,Ecuador,ECU.21_1,Santo Domingo de los Tsachilas,ECU.21.2_1,Santo Domingo,ECU.21.2.1_1,Alluriquin,NE
3042574897,,,,CC_BY_NC_4_0,2024-05-24T09:26:15Z,"Museum of Comparative Zoology, Harvard University",http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:173688,President and Fellows of Harvard College,,b4640710-8e03-11d8-b956-b8a03c50a862,,,MCZ,Ent,,"Museum of Comparative Zoology, Harvard University",PRESERVED_SPECIMEN,,,"{\age class\"":\""adult\"", \""collection\"":\""A. G. Weeks Collection\"", \""sex\"":\""Male\""}""",MCZ:Ent:173688,173688,,Swinhoe,,1.0,,,MALE,Adult,,,,,,,,verified by MCZ collection,PRESENT,whole animal (pinned),in collection,,,,,additional number=Unknown:54,age class: adult; collection: A. G. Weeks Collection; sex: Male,,,,,,,,,,,,,,,,,,,,,,[no verbatim date data],,,,,,,,,,Asia: Japan: Kanagawa Prefecture: Honshu Island,ASIA,,,Honshu Island,JP,Kanagawa Prefecture,,,Yokohama,Yokohama,,,,,,,,35.46541,139.62225,17292.0,1e-05,,decimal degrees,,,,,Jeremy Kisala,,GEOLocate,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,Rachel L. Hawkins Sipe,https://orcid.org/0000-0002-2225-1084,2021-09-07T00:00:00,,,,,,1937556,,,,,,"Byasa alcinous (Klug, 1836)",,,,,,,Animalia Arthropoda Hexapoda Insecta Pterygota Lepidoptera Glossata Heteroneura Papilionoidea Papilionidae Papilioninae Troidini Byasa alcinous,Animalia,Arthropoda,Insecta,Lepidoptera,,Papilionidae,Papilioninae,,,Byasa,Byasa,,,alcinous,,,SPECIES,,,ICZN,ACCEPTED,,,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,US,2024-08-28T04:17:52.819Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,True,False,1937556,1937556,1,54.0,216.0,797,9417,1937555,,1937556,Byasa alcinous,"Byasa alcinous (Klug, 1836)","Byasa alcinous (Klug, 1836)",,EML,2024-08-28T04:17:52.819Z,2024-08-28T03:22:19.487Z,True,,,False,ASIA,NORTH_AMERICA,JPN,Japan,JPN.19_1,Kanagawa,JPN.19.29_1,Yokohama,,,LC
3042590887,,,,CC_BY_NC_4_0,2024-05-24T09:26:29Z,"Museum of Comparative Zoology, Harvard University",http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:173897,President and Fellows of Harvard College,,b4640710-8e03-11d8-b956-b8a03c50a862,,,MCZ,Ent,,"Museum of Comparative Zoology, Harvard University",PRESERVED_SPECIMEN,,,"{\age class\"":\""adult\"", \""sex\"":\""Male\""}""",MCZ:Ent:173897,173897,,A. Kruck,,1.0,,,MALE,Adult,,,,,,,,verified by MCZ collection,PRESENT,whole animal (pinned),in collection,,,,,additional number=Unknown:72,age class: adult; sex: Male,,,,,,,,,,,,,,,1913-08-09,,221.0,221.0,1913.0,8.0,9.0,Aug. 9. 1913,,,,,,,,,http://vocab.getty.edu/tgn/7005493,Central America: Guatemala,NORTH_AMERICA,,,,GT,,,,Western Guatemala,W. Guatemala,,,,,,,,15.00348,-91.07626,140388.0,1e-05,,decimal degrees,,,,,Taylor Tai,,GEOLocate,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,[no agent data],,,,,50 c 74c,,,7259501,,,,,,Battus polydamas polydamas,,,,,,,Animalia Arthropoda Hexapoda Insecta Pterygota Lepidoptera Glossata Heteroneura Papilionoidea Papilionidae Papilioninae Troidini Battus polydamas polydamas,Animalia,Arthropoda,Insecta,Lepidoptera,,Papilionidae,Papilioninae,,,Battus,Battus,,,polydamas,polydamas,,SUBSPECIES,,,ICZN,ACCEPTED,,,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,US,2024-08-28T04:14:01.965Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,True,False,7259501,7259501,1,54.0,216.0,797,9417,1939297,,5141324,Battus polydamas,Battus polydamas polydamas,"Battus polydamas polydamas (Linnaeus, 1758)",,EML,2024-08-28T04:14:01.965Z,2024-08-28T03:22:19.487Z,True,,,False,LATIN_AMERICA,NORTH_AMERICA,GTM,Guatemala,GTM.14_1,Quiché,GTM.14.4_1,Chiché,,,
3042584143,,,,CC_BY_NC_4_0,2024-05-24T09:26:11Z,"Museum of Comparative Zoology, Harvard University",http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:210725,President and Fellows of Harvard College,,b4640710-8e03-11d8-b956-b8a03c50a862,,,MCZ,Ent,,"Museum of Comparative Zoology, Harvard University",PRESERVED_SPECIMEN,,,"{\age class\"":\""adult\"", \""collection\"":\""Col. Jacob Doll\"", \""sex\"":\""Male\"", \""verbatim label transcription\"":\""N.S. Wales|Col. Jacob Doll.|♂ var $4.00|Ornithoptera ♂ Richmondia N.S. Wales Gray\""}""",MCZ:Ent:210725,210725,,[no agent data],,1.0,,,MALE,Adult,,,,,,,,verified by MCZ collection,PRESENT,whole animal (pinned),in collection,,,,,,age class: adult; collection: Col. Jacob Doll; sex: Male; verbatim label transcription: N.S. Wales|Col. Jacob Doll.|♂ var $4.00|Ornithoptera ♂ Richmondia N.S. Wales Gray,,,,,,,,,,,,,,,,,,,,,,[no verbatim date data],,,,,,,,,http://vocab.getty.edu/tgn/7001828,Oceania: Australia: New South Wales,OCEANIA,,,,AU,New South Wales,,,[no specific locality data],N. S. Wales,,,,,,,,-32.08802,147.56445,725874.0,1e-05,,decimal degrees,,,,,Rachel L. Hawkins Sipe,,GEOLocate,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,Rachel L. Hawkins Sipe,https://orcid.org/0000-0002-2225-1084,2021-09-08T00:00:00,,,var $4.00,,,1937474,,,,,,"Ornithoptera richmondia (Gray, 1853)",,,,,,,Animalia Arthropoda Hexapoda Insecta Pterygota Lepidoptera Glossata Heteroneura Papilionoidea Papilionidae Papilioninae Troidini Ornithoptera richmondia,Animalia,Arthropoda,Insecta,Lepidoptera,,Papilionidae,Papilioninae,,,Ornithoptera,Ornithoptera,,,richmondia,,,SPECIES,,,ICZN,ACCEPTED,,,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,US,2024-08-28T04:17:55.195Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,True,False,1937474,1937474,1,54.0,216.0,797,9417,1937440,,1937474,Ornithoptera richmondia,"Ornithoptera richmondia (Gray, 1853)","Ornithoptera richmondia (Gray, 1853)",,EML,2024-08-28T04:17:55.195Z,2024-08-28T03:22:19.487Z,True,,,False,OCEANIA,NORTH_AMERICA,AUS,Australia,AUS.5_1,New South Wales,AUS.5.139_1,Warren,,,NT
1449838455,Not for Profit,,,CC_BY_NC_4_0,2016-11-10T11:44:10Z,"University of Delaware, Department of Entomology and Wildlife Ecology",https://scan-bugs.org:443/portal/collections/individual/index.php?occid=23741936,Charles Bartlett,,,303067f9-527d-458e-81ea-0894c44b9e23,,UD,UDCC,,,PRESERVED_SPECIMEN,,,,cf0a9edf-2fd5-496f-8e66-62f6ee0e8f05,UDCC_TCN 00061623,,R. W. Lake Collection,,,,,MALE,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1946-08-27,,239.0,239.0,1946.0,8.0,27.0,VIII-27-1946,,,,,,,,,,,NORTH_AMERICA,,,,US,New Jersey,Morris,Tabor,Tabor,,,,,,,,,40.87121,-74.479878,3036.0,,,,,,,,,,,GeoLocate,,,,,,,,,,,,,,,,,,,,,,,,R. W. Lake,,,,,,154591,,1937816,,,,,,"Papilio polyxenes Fabricius, 1775",,,,,,,,Animalia,Arthropoda,Insecta,Lepidoptera,,Papilionidae,,,,Papilio,Papilio,,,polyxenes,,,SPECIES,,,,ACCEPTED,,,0108bdc9-3d7f-459a-a92e-a40c3ed07c93,US,2024-10-03T03:45:26.110Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage;StillImage,True,False,1937816,1937816,1,54.0,216.0,797,9417,10175914,,1937816,Papilio polyxenes,"Papilio polyxenes Fabricius, 1775",Papilio polyxenes,,DWC_ARCHIVE,2024-10-03T03:45:26.110Z,2024-10-03T03:43:05.673Z,False,,,False,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.31_1,New Jersey,USA.31.14_1,Morris,,,LC
1318834134,,,,CC0_1_0,2023-11-14T12:23:00Z,"National Museum of Natural History, Smithsonian Institution",,,,urn:lsid:biocol.org:col:34871,urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad,,USNM,ENT,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3482803ab-c088-4cbb-bfc0-d871ddfd9c08,USNMENT00781123,,[Not Stated],,1.0,,,MALE,Adult,,,,,,,,,PRESENT,Pinned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 March,,,,,,,,,,"United States, Florida, Pinellas",NORTH_AMERICA,,,,US,Florida,Pinellas,,St. Petersburg,,,,,,,,,27.7731,-82.64,,,,,,,,,,,Google Earth,,,,,,,,,,,,,,,,,,,,,,,,HOLOTYPE,,,,,,,,,1937846,,,,,,"Papilio cresphontes Cramer, 1777",,,,,,,"Animalia, Arthropoda, Insecta, Lepidoptera, Papilionidae, Papilioninae",Animalia,Arthropoda,Insecta,Lepidoptera,,Papilionidae,,,,Papilio,Papilio,,,cresphontes,,,SPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2024-10-02T13:08:53.191Z,,,,,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK,StillImage;StillImage;StillImage,True,False,1937846,1937846,1,54.0,216.0,797,9417,10175914,,1937846,Papilio cresphontes,"Papilio cresphontes Cramer, 1777",Papilio cresphontes var. maxwelli,,EML,2024-10-02T13:08:53.191Z,2024-10-02T10:17:40.191Z,False,,,False,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.10_1,Florida,USA.10.52_1,Pinellas,,,LC
2446312871,,,,CC0_1_0,,Natural History Museum,,,,,,,NHMUK,BMNH(E),,,PRESERVED_SPECIMEN,,,"{\associatedMediaCount\"": 2, \""barcode\"": \""013605837\"", \""catalogueDescription\"": null, \""chondriteAchondrite\"": null, \""chronostratigraphy\"": null, \""clutchSize\"": null, \""collectionKind\"": null, \""collectionName\"": null, \""commodity\"": null, \""created\"": 1547471844000, \""currentScientificName\"": null, \""dateRegistered\"": null, \""depositType\"": null, \""determinationFiledAs\"": null, \""determinationNames\"": \""Trogonoptera brookiana brookiana\"", \""determinationTypes\"": null, \""donorName\"": \""John Levick\"", \""expedition\"": null, \""exsiccata\"": null, \""exsiccataNumber\"": null, \""extractionMethod\"": null, \""gbifID\"": null, \""gbifIssue\"": null, \""identificationAsRegistered\"": null, \""identificationDescription\"": null, \""identificationOther\"": null, \""identificationVariety\"": null, \""kindOfCollection\"": null, \""kindOfObject\"": null, \""lithostratigraphy\"": null, \""meteoriteClass\"": null, \""meteoriteGroup\"": null, \""meteoriteType\"": null, \""mine\"": null, \""mineralComplex\"": null, \""observedWeight\"": null, \""occurrence\"": null, \""partType\"": null, \""petrologySubtype\"": null, \""petrologyType\"": null, \""plantDescription\"": null, \""populationCode\"": null, \""preparationType\"": null, \""preservative\"": \""Dry - mounted\"", \""project\"": [\""Birdwing Butterfly Digitisation\"", \""Birdwing Butterfly Digitisation\""], \""recovery\"": null, \""recoveryDate\"": null, \""recoveryWeight\"": null, \""registeredWeightUnit\"": null, \""registrationCode\"": null, \""resuspendedIn\"": null, \""setMark\"": null, \""subDepartment\"": \""Lepidoptera\"", \""subfamily\"": null, \""suborder\"": null, \""superfamily\"": null, \""texture\"": null, \""totalVolume\"": null, \""vessel\"": null}""",b4eca853-73ad-4ec6-97bc-cb2d6f41f353,NHMUK013605837,,,,1.0,,,MALE,Adult,,,,,,,,,PRESENT,,,,,,,NHMUK:ecatalogue:8704675,,,,,,,,,,,,,,,,1903,,,,1903.0,,,,,,,,,,,,,Asia; Malaysia,ASIA,,,,MY,,,,,,,,,,,,,,,323.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10626758,,,,,,Trogonoptera brookiana brookiana,,,,,,,Arthropoda; Insecta; Lepidoptera; Papilionidae; Subfamily unassigned,Animalia,Arthropoda,Insecta,Lepidoptera,,Papilionidae,,,,Trogonoptera,Trogonoptera,,,brookiana,brookiana,,SUBSPECIES,,,,ACCEPTED,,,7e380070-f762-11e1-a439-00145eb45e9a,GB,2024-09-26T19:25:46.155Z,,,,,,RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE;MULTIMEDIA_DATE_INVALID,StillImage;StillImage,False,False,10626758,10626758,1,54.0,216.0,797,9417,1937511,,1937514,Trogonoptera brookiana,Trogonoptera brookiana brookiana,Trogonoptera brookiana brookiana,,DWC_ARCHIVE,2024-09-26T19:25:46.155Z,2024-09-26T16:20:16.329Z,True,,,False,ASIA,EUROPE,,,,,,,,,
